ts_utc,zone,series,value,source
2026-07-07T08:15:00,DE-LU,price.day_ahead,54.52,energy_charts
2026-07-07T08:30:00,DE-LU,price.day_ahead,32.22,energy_charts
2026-07-07T08:45:00,DE-LU,price.day_ahead,4.15,energy_charts
2026-07-07T09:00:00,DE-LU,price.day_ahead,18.22,energy_charts
2026-07-07T09:15:00,DE-LU,price.day_ahead,1.48,energy_charts
2026-07-07T09:30:00,DE-LU,price.day_ahead,0.0,energy_charts
2026-07-07T09:45:00,DE-LU,price.day_ahead,-0.01,energy_charts
2026-07-07T10:00:00,DE-LU,price.day_ahead,-0.02,energy_charts
2026-07-07T10:15:00,DE-LU,price.day_ahead,-0.33,energy_charts
2026-07-07T10:30:00,DE-LU,price.day_ahead,-1.1,energy_charts
2026-07-07T10:45:00,DE-LU,price.day_ahead,-1.87,energy_charts
2026-07-07T11:00:00,DE-LU,price.day_ahead,-3.65,energy_charts
2026-07-07T11:15:00,DE-LU,price.day_ahead,-2.02,energy_charts
2026-07-07T11:30:00,DE-LU,price.day_ahead,-2.17,energy_charts
2026-07-07T11:45:00,DE-LU,price.day_ahead,-2.98,energy_charts
2026-07-07T12:00:00,DE-LU,price.day_ahead,-3.02,energy_charts
2026-07-07T12:15:00,DE-LU,price.day_ahead,-2.71,energy_charts
2026-07-07T12:30:00,DE-LU,price.day_ahead,-3.07,energy_charts
2026-07-07T12:45:00,DE-LU,price.day_ahead,-2.54,energy_charts
2026-07-07T13:00:00,DE-LU,price.day_ahead,-1.77,energy_charts
2026-07-07T13:15:00,DE-LU,price.day_ahead,-1.63,energy_charts
2026-07-07T13:30:00,DE-LU,price.day_ahead,-1.33,energy_charts
2026-07-07T13:45:00,DE-LU,price.day_ahead,-1.21,energy_charts
2026-07-07T14:00:00,DE-LU,price.day_ahead,-1.02,energy_charts
2026-07-07T14:15:00,DE-LU,price.day_ahead,-1.0,energy_charts
2026-07-07T14:30:00,DE-LU,price.day_ahead,-0.05,energy_charts
2026-07-07T14:45:00,DE-LU,price.day_ahead,-0.01,energy_charts
2026-07-07T15:00:00,DE-LU,price.day_ahead,0.0,energy_charts
2026-07-07T15:15:00,DE-LU,price.day_ahead,0.01,energy_charts
2026-07-07T15:30:00,DE-LU,price.day_ahead,7.85,energy_charts
2026-07-07T15:45:00,DE-LU,price.day_ahead,20.21,energy_charts
2026-07-07T16:00:00,DE-LU,price.day_ahead,25.18,energy_charts
2026-07-07T16:15:00,DE-LU,price.day_ahead,58.86,energy_charts
2026-07-07T16:30:00,DE-LU,price.day_ahead,71.01,energy_charts
2026-07-07T16:45:00,DE-LU,price.day_ahead,87.8,energy_charts
2026-07-07T17:00:00,DE-LU,price.day_ahead,67.53,energy_charts
2026-07-07T17:15:00,DE-LU,price.day_ahead,84.19,energy_charts
2026-07-07T17:30:00,DE-LU,price.day_ahead,92.01,energy_charts
2026-07-07T17:45:00,DE-LU,price.day_ahead,101.0,energy_charts
2026-07-07T18:00:00,DE-LU,price.day_ahead,102.91,energy_charts
2026-07-07T18:15:00,DE-LU,price.day_ahead,104.17,energy_charts
2026-07-07T18:30:00,DE-LU,price.day_ahead,112.9,energy_charts
2026-07-07T18:45:00,DE-LU,price.day_ahead,111.91,energy_charts
2026-07-07T19:00:00,DE-LU,price.day_ahead,118.09,energy_charts
2026-07-07T19:15:00,DE-LU,price.day_ahead,117.0,energy_charts
2026-07-07T19:30:00,DE-LU,price.day_ahead,118.88,energy_charts
2026-07-07T19:45:00,DE-LU,price.day_ahead,119.64,energy_charts
2026-07-07T20:00:00,DE-LU,price.day_ahead,124.54,energy_charts
2026-07-07T20:15:00,DE-LU,price.day_ahead,122.0,energy_charts
2026-07-07T20:30:00,DE-LU,price.day_ahead,121.03,energy_charts
2026-07-07T20:45:00,DE-LU,price.day_ahead,115.45,energy_charts
2026-07-07T21:00:00,DE-LU,price.day_ahead,121.24,energy_charts
2026-07-07T21:15:00,DE-LU,price.day_ahead,118.8,energy_charts
2026-07-07T21:30:00,DE-LU,price.day_ahead,115.36,energy_charts
2026-07-07T21:45:00,DE-LU,price.day_ahead,112.93,energy_charts
2026-07-07T22:00:00,DE-LU,price.day_ahead,119.71,energy_charts
2026-07-07T22:15:00,DE-LU,price.day_ahead,116.96,energy_charts
2026-07-07T22:30:00,DE-LU,price.day_ahead,112.03,energy_charts
2026-07-07T22:45:00,DE-LU,price.day_ahead,110.99,energy_charts
2026-07-07T23:00:00,DE-LU,price.day_ahead,120.96,energy_charts
2026-07-07T23:15:00,DE-LU,price.day_ahead,116.9,energy_charts
2026-07-07T23:30:00,DE-LU,price.day_ahead,115.3,energy_charts
2026-07-07T23:45:00,DE-LU,price.day_ahead,110.22,energy_charts
2026-07-08T00:00:00,DE-LU,price.day_ahead,116.05,energy_charts
2026-07-08T00:15:00,DE-LU,price.day_ahead,111.3,energy_charts
2026-07-08T00:30:00,DE-LU,price.day_ahead,111.07,energy_charts
2026-07-08T00:45:00,DE-LU,price.day_ahead,108.61,energy_charts
2026-07-08T01:00:00,DE-LU,price.day_ahead,107.31,energy_charts
2026-07-08T01:15:00,DE-LU,price.day_ahead,109.0,energy_charts
2026-07-08T01:30:00,DE-LU,price.day_ahead,107.18,energy_charts
2026-07-08T01:45:00,DE-LU,price.day_ahead,109.19,energy_charts
2026-07-08T02:00:00,DE-LU,price.day_ahead,107.84,energy_charts
2026-07-08T02:15:00,DE-LU,price.day_ahead,113.32,energy_charts
2026-07-08T02:30:00,DE-LU,price.day_ahead,115.14,energy_charts
2026-07-08T02:45:00,DE-LU,price.day_ahead,118.03,energy_charts
2026-07-08T03:00:00,DE-LU,price.day_ahead,115.22,energy_charts
2026-07-08T03:15:00,DE-LU,price.day_ahead,118.91,energy_charts
2026-07-08T03:30:00,DE-LU,price.day_ahead,121.19,energy_charts
2026-07-08T03:45:00,DE-LU,price.day_ahead,123.5,energy_charts
2026-07-08T04:00:00,DE-LU,price.day_ahead,125.23,energy_charts
2026-07-08T04:15:00,DE-LU,price.day_ahead,131.6,energy_charts
2026-07-08T04:30:00,DE-LU,price.day_ahead,132.5,energy_charts
2026-07-08T04:45:00,DE-LU,price.day_ahead,133.67,energy_charts
2026-07-08T05:00:00,DE-LU,price.day_ahead,136.17,energy_charts
2026-07-08T05:15:00,DE-LU,price.day_ahead,134.45,energy_charts
2026-07-08T05:30:00,DE-LU,price.day_ahead,132.02,energy_charts
2026-07-08T05:45:00,DE-LU,price.day_ahead,125.0,energy_charts
2026-07-08T06:00:00,DE-LU,price.day_ahead,139.68,energy_charts
2026-07-08T06:15:00,DE-LU,price.day_ahead,130.92,energy_charts
2026-07-08T06:30:00,DE-LU,price.day_ahead,121.17,energy_charts
2026-07-08T06:45:00,DE-LU,price.day_ahead,111.4,energy_charts
2026-07-08T07:00:00,DE-LU,price.day_ahead,122.91,energy_charts
2026-07-08T07:15:00,DE-LU,price.day_ahead,110.85,energy_charts
2026-07-08T07:30:00,DE-LU,price.day_ahead,89.22,energy_charts
2026-07-08T07:45:00,DE-LU,price.day_ahead,78.71,energy_charts
2026-07-08T08:00:00,DE-LU,price.day_ahead,90.05,energy_charts
2026-07-08T08:15:00,DE-LU,price.day_ahead,79.47,energy_charts
2026-07-08T08:30:00,DE-LU,price.day_ahead,78.8,energy_charts
2026-07-08T08:45:00,DE-LU,price.day_ahead,70.01,energy_charts
2026-07-08T09:00:00,DE-LU,price.day_ahead,85.0,energy_charts
2026-07-08T09:15:00,DE-LU,price.day_ahead,74.26,energy_charts
2026-07-08T09:30:00,DE-LU,price.day_ahead,71.2,energy_charts
2026-07-08T09:45:00,DE-LU,price.day_ahead,53.84,energy_charts
2026-07-08T10:00:00,DE-LU,price.day_ahead,56.9,energy_charts
2026-07-08T10:15:00,DE-LU,price.day_ahead,56.19,energy_charts
2026-07-08T10:30:00,DE-LU,price.day_ahead,47.95,energy_charts
2026-07-08T10:45:00,DE-LU,price.day_ahead,34.99,energy_charts
2026-07-08T11:00:00,DE-LU,price.day_ahead,30.73,energy_charts
2026-07-08T11:15:00,DE-LU,price.day_ahead,20.06,energy_charts
2026-07-08T11:30:00,DE-LU,price.day_ahead,9.87,energy_charts
2026-07-08T11:45:00,DE-LU,price.day_ahead,8.32,energy_charts
2026-07-08T12:00:00,DE-LU,price.day_ahead,6.86,energy_charts
2026-07-08T12:15:00,DE-LU,price.day_ahead,8.25,energy_charts
2026-07-08T12:30:00,DE-LU,price.day_ahead,8.89,energy_charts
2026-07-08T12:45:00,DE-LU,price.day_ahead,7.61,energy_charts
2026-07-08T13:00:00,DE-LU,price.day_ahead,5.72,energy_charts
2026-07-08T13:15:00,DE-LU,price.day_ahead,4.62,energy_charts
2026-07-08T13:30:00,DE-LU,price.day_ahead,10.0,energy_charts
2026-07-08T13:45:00,DE-LU,price.day_ahead,18.82,energy_charts
2026-07-08T14:00:00,DE-LU,price.day_ahead,8.21,energy_charts
2026-07-08T14:15:00,DE-LU,price.day_ahead,16.45,energy_charts
2026-07-08T14:30:00,DE-LU,price.day_ahead,47.32,energy_charts
2026-07-08T14:45:00,DE-LU,price.day_ahead,68.1,energy_charts
2026-07-08T15:00:00,DE-LU,price.day_ahead,60.43,energy_charts
2026-07-08T15:15:00,DE-LU,price.day_ahead,79.42,energy_charts
2026-07-08T15:30:00,DE-LU,price.day_ahead,82.16,energy_charts
2026-07-08T15:45:00,DE-LU,price.day_ahead,87.22,energy_charts
2026-07-08T16:00:00,DE-LU,price.day_ahead,85.09,energy_charts
2026-07-08T16:15:00,DE-LU,price.day_ahead,91.76,energy_charts
2026-07-08T16:30:00,DE-LU,price.day_ahead,112.88,energy_charts
2026-07-08T16:45:00,DE-LU,price.day_ahead,127.99,energy_charts
2026-07-08T17:00:00,DE-LU,price.day_ahead,120.1,energy_charts
2026-07-08T17:15:00,DE-LU,price.day_ahead,133.01,energy_charts
2026-07-08T17:30:00,DE-LU,price.day_ahead,137.08,energy_charts
2026-07-08T17:45:00,DE-LU,price.day_ahead,150.0,energy_charts
2026-07-08T18:00:00,DE-LU,price.day_ahead,133.1,energy_charts
2026-07-08T18:15:00,DE-LU,price.day_ahead,146.12,energy_charts
2026-07-08T18:30:00,DE-LU,price.day_ahead,155.06,energy_charts
2026-07-08T18:45:00,DE-LU,price.day_ahead,169.11,energy_charts
2026-07-08T19:00:00,DE-LU,price.day_ahead,161.19,energy_charts
2026-07-08T19:15:00,DE-LU,price.day_ahead,161.05,energy_charts
2026-07-08T19:30:00,DE-LU,price.day_ahead,163.14,energy_charts
2026-07-08T19:45:00,DE-LU,price.day_ahead,157.1,energy_charts
2026-07-08T20:00:00,DE-LU,price.day_ahead,167.11,energy_charts
2026-07-08T20:15:00,DE-LU,price.day_ahead,163.15,energy_charts
2026-07-08T20:30:00,DE-LU,price.day_ahead,159.44,energy_charts
2026-07-08T20:45:00,DE-LU,price.day_ahead,147.1,energy_charts
2026-07-08T21:00:00,DE-LU,price.day_ahead,153.65,energy_charts
2026-07-08T21:15:00,DE-LU,price.day_ahead,144.99,energy_charts
2026-07-08T21:30:00,DE-LU,price.day_ahead,144.01,energy_charts
2026-07-08T21:45:00,DE-LU,price.day_ahead,137.54,energy_charts
2026-07-08T22:00:00,DE-LU,price.day_ahead,149.97,energy_charts
2026-07-08T22:15:00,DE-LU,price.day_ahead,143.98,energy_charts
2026-07-08T22:30:00,DE-LU,price.day_ahead,136.93,energy_charts
2026-07-08T22:45:00,DE-LU,price.day_ahead,130.43,energy_charts
2026-07-08T23:00:00,DE-LU,price.day_ahead,140.32,energy_charts
2026-07-08T23:15:00,DE-LU,price.day_ahead,133.19,energy_charts
2026-07-08T23:30:00,DE-LU,price.day_ahead,130.89,energy_charts
2026-07-08T23:45:00,DE-LU,price.day_ahead,128.43,energy_charts
2026-07-09T00:00:00,DE-LU,price.day_ahead,128.44,energy_charts
2026-07-09T00:15:00,DE-LU,price.day_ahead,127.48,energy_charts
2026-07-09T00:30:00,DE-LU,price.day_ahead,127.0,energy_charts
2026-07-09T00:45:00,DE-LU,price.day_ahead,126.37,energy_charts
2026-07-09T01:00:00,DE-LU,price.day_ahead,124.96,energy_charts
2026-07-09T01:15:00,DE-LU,price.day_ahead,124.85,energy_charts
2026-07-09T01:30:00,DE-LU,price.day_ahead,124.61,energy_charts
2026-07-09T01:45:00,DE-LU,price.day_ahead,124.97,energy_charts
2026-07-09T02:00:00,DE-LU,price.day_ahead,121.12,energy_charts
2026-07-09T02:15:00,DE-LU,price.day_ahead,124.01,energy_charts
2026-07-09T02:30:00,DE-LU,price.day_ahead,126.59,energy_charts
2026-07-09T02:45:00,DE-LU,price.day_ahead,130.05,energy_charts
2026-07-09T03:00:00,DE-LU,price.day_ahead,127.86,energy_charts
2026-07-09T03:15:00,DE-LU,price.day_ahead,131.66,energy_charts
2026-07-09T03:30:00,DE-LU,price.day_ahead,135.0,energy_charts
2026-07-09T03:45:00,DE-LU,price.day_ahead,141.3,energy_charts
2026-07-09T04:00:00,DE-LU,price.day_ahead,142.51,energy_charts
2026-07-09T04:15:00,DE-LU,price.day_ahead,152.43,energy_charts
2026-07-09T04:30:00,DE-LU,price.day_ahead,153.73,energy_charts
2026-07-09T04:45:00,DE-LU,price.day_ahead,147.93,energy_charts
2026-07-09T05:00:00,DE-LU,price.day_ahead,164.44,energy_charts
2026-07-09T05:15:00,DE-LU,price.day_ahead,151.41,energy_charts
2026-07-09T05:30:00,DE-LU,price.day_ahead,143.06,energy_charts
2026-07-09T05:45:00,DE-LU,price.day_ahead,131.73,energy_charts
2026-07-09T06:00:00,DE-LU,price.day_ahead,154.08,energy_charts
2026-07-09T06:15:00,DE-LU,price.day_ahead,140.0,energy_charts
2026-07-09T06:30:00,DE-LU,price.day_ahead,134.92,energy_charts
2026-07-09T06:45:00,DE-LU,price.day_ahead,124.19,energy_charts
2026-07-09T07:00:00,DE-LU,price.day_ahead,132.6,energy_charts
2026-07-09T07:15:00,DE-LU,price.day_ahead,120.33,energy_charts
2026-07-09T07:30:00,DE-LU,price.day_ahead,113.25,energy_charts
2026-07-09T07:45:00,DE-LU,price.day_ahead,105.94,energy_charts
2026-07-09T08:00:00,DE-LU,price.day_ahead,109.06,energy_charts
2026-07-09T08:15:00,DE-LU,price.day_ahead,104.01,energy_charts
2026-07-09T08:30:00,DE-LU,price.day_ahead,98.51,energy_charts
2026-07-09T08:45:00,DE-LU,price.day_ahead,86.94,energy_charts
2026-07-09T09:00:00,DE-LU,price.day_ahead,100.0,energy_charts
2026-07-09T09:15:00,DE-LU,price.day_ahead,90.1,energy_charts
2026-07-09T09:30:00,DE-LU,price.day_ahead,81.76,energy_charts
2026-07-09T09:45:00,DE-LU,price.day_ahead,75.46,energy_charts
2026-07-09T10:00:00,DE-LU,price.day_ahead,82.36,energy_charts
2026-07-09T10:15:00,DE-LU,price.day_ahead,69.09,energy_charts
2026-07-09T10:30:00,DE-LU,price.day_ahead,61.0,energy_charts
2026-07-09T10:45:00,DE-LU,price.day_ahead,54.31,energy_charts
2026-07-09T11:00:00,DE-LU,price.day_ahead,58.7,energy_charts
2026-07-09T11:15:00,DE-LU,price.day_ahead,51.67,energy_charts
2026-07-09T11:30:00,DE-LU,price.day_ahead,39.06,energy_charts
2026-07-09T11:45:00,DE-LU,price.day_ahead,25.07,energy_charts
2026-07-09T12:00:00,DE-LU,price.day_ahead,33.61,energy_charts
2026-07-09T12:15:00,DE-LU,price.day_ahead,35.94,energy_charts
2026-07-09T12:30:00,DE-LU,price.day_ahead,38.9,energy_charts
2026-07-09T12:45:00,DE-LU,price.day_ahead,43.57,energy_charts
2026-07-09T13:00:00,DE-LU,price.day_ahead,33.37,energy_charts
2026-07-09T13:15:00,DE-LU,price.day_ahead,43.22,energy_charts
2026-07-09T13:30:00,DE-LU,price.day_ahead,55.16,energy_charts
2026-07-09T13:45:00,DE-LU,price.day_ahead,72.41,energy_charts
2026-07-09T14:00:00,DE-LU,price.day_ahead,62.14,energy_charts
2026-07-09T14:15:00,DE-LU,price.day_ahead,77.0,energy_charts
2026-07-09T14:30:00,DE-LU,price.day_ahead,86.53,energy_charts
2026-07-09T14:45:00,DE-LU,price.day_ahead,98.37,energy_charts
2026-07-09T15:00:00,DE-LU,price.day_ahead,85.15,energy_charts
2026-07-09T15:15:00,DE-LU,price.day_ahead,104.06,energy_charts
2026-07-09T15:30:00,DE-LU,price.day_ahead,114.41,energy_charts
2026-07-09T15:45:00,DE-LU,price.day_ahead,130.03,energy_charts
2026-07-09T16:00:00,DE-LU,price.day_ahead,114.4,energy_charts
2026-07-09T16:15:00,DE-LU,price.day_ahead,123.36,energy_charts
2026-07-09T16:30:00,DE-LU,price.day_ahead,136.05,energy_charts
2026-07-09T16:45:00,DE-LU,price.day_ahead,147.82,energy_charts
2026-07-09T17:00:00,DE-LU,price.day_ahead,142.83,energy_charts
2026-07-09T17:15:00,DE-LU,price.day_ahead,152.09,energy_charts
2026-07-09T17:30:00,DE-LU,price.day_ahead,170.16,energy_charts
2026-07-09T17:45:00,DE-LU,price.day_ahead,200.92,energy_charts
2026-07-09T18:00:00,DE-LU,price.day_ahead,185.06,energy_charts
2026-07-09T18:15:00,DE-LU,price.day_ahead,199.67,energy_charts
2026-07-09T18:30:00,DE-LU,price.day_ahead,223.16,energy_charts
2026-07-09T18:45:00,DE-LU,price.day_ahead,234.91,energy_charts
2026-07-09T19:00:00,DE-LU,price.day_ahead,231.36,energy_charts
2026-07-09T19:15:00,DE-LU,price.day_ahead,223.78,energy_charts
2026-07-09T19:30:00,DE-LU,price.day_ahead,206.85,energy_charts
2026-07-09T19:45:00,DE-LU,price.day_ahead,191.26,energy_charts
2026-07-09T20:00:00,DE-LU,price.day_ahead,208.4,energy_charts
2026-07-09T20:15:00,DE-LU,price.day_ahead,187.95,energy_charts
2026-07-09T20:30:00,DE-LU,price.day_ahead,174.8,energy_charts
2026-07-09T20:45:00,DE-LU,price.day_ahead,164.71,energy_charts
2026-07-09T21:00:00,DE-LU,price.day_ahead,172.66,energy_charts
2026-07-09T21:15:00,DE-LU,price.day_ahead,165.09,energy_charts
2026-07-09T21:30:00,DE-LU,price.day_ahead,156.21,energy_charts
2026-07-09T21:45:00,DE-LU,price.day_ahead,157.02,energy_charts
2026-07-09T22:00:00,DE-LU,price.day_ahead,167.73,energy_charts
2026-07-09T22:15:00,DE-LU,price.day_ahead,154.65,energy_charts
2026-07-09T22:30:00,DE-LU,price.day_ahead,149.56,energy_charts
2026-07-09T22:45:00,DE-LU,price.day_ahead,142.29,energy_charts
2026-07-09T23:00:00,DE-LU,price.day_ahead,149.61,energy_charts
2026-07-09T23:15:00,DE-LU,price.day_ahead,143.85,energy_charts
2026-07-09T23:30:00,DE-LU,price.day_ahead,142.3,energy_charts
2026-07-09T23:45:00,DE-LU,price.day_ahead,137.97,energy_charts
2026-07-10T00:00:00,DE-LU,price.day_ahead,141.98,energy_charts
2026-07-10T00:15:00,DE-LU,price.day_ahead,141.16,energy_charts
2026-07-10T00:30:00,DE-LU,price.day_ahead,137.71,energy_charts
2026-07-10T00:45:00,DE-LU,price.day_ahead,137.95,energy_charts
2026-07-10T01:00:00,DE-LU,price.day_ahead,138.55,energy_charts
2026-07-10T01:15:00,DE-LU,price.day_ahead,137.87,energy_charts
2026-07-10T01:30:00,DE-LU,price.day_ahead,137.7,energy_charts
2026-07-10T01:45:00,DE-LU,price.day_ahead,137.59,energy_charts
2026-07-10T02:00:00,DE-LU,price.day_ahead,137.37,energy_charts
2026-07-10T02:15:00,DE-LU,price.day_ahead,138.0,energy_charts
2026-07-10T02:30:00,DE-LU,price.day_ahead,137.71,energy_charts
2026-07-10T02:45:00,DE-LU,price.day_ahead,140.0,energy_charts
2026-07-10T03:00:00,DE-LU,price.day_ahead,140.01,energy_charts
2026-07-10T03:15:00,DE-LU,price.day_ahead,141.61,energy_charts
2026-07-10T03:30:00,DE-LU,price.day_ahead,142.43,energy_charts
2026-07-10T03:45:00,DE-LU,price.day_ahead,145.76,energy_charts
2026-07-10T04:00:00,DE-LU,price.day_ahead,146.74,energy_charts
2026-07-10T04:15:00,DE-LU,price.day_ahead,155.45,energy_charts
2026-07-10T04:30:00,DE-LU,price.day_ahead,152.29,energy_charts
2026-07-10T04:45:00,DE-LU,price.day_ahead,150.08,energy_charts
2026-07-10T05:00:00,DE-LU,price.day_ahead,160.54,energy_charts
2026-07-10T05:15:00,DE-LU,price.day_ahead,153.35,energy_charts
2026-07-10T05:30:00,DE-LU,price.day_ahead,144.96,energy_charts
2026-07-10T05:45:00,DE-LU,price.day_ahead,131.92,energy_charts
2026-07-10T06:00:00,DE-LU,price.day_ahead,154.77,energy_charts
2026-07-10T06:15:00,DE-LU,price.day_ahead,141.08,energy_charts
2026-07-10T06:30:00,DE-LU,price.day_ahead,131.42,energy_charts
2026-07-10T06:45:00,DE-LU,price.day_ahead,112.34,energy_charts
2026-07-10T07:00:00,DE-LU,price.day_ahead,138.13,energy_charts
2026-07-10T07:15:00,DE-LU,price.day_ahead,130.77,energy_charts
2026-07-10T07:30:00,DE-LU,price.day_ahead,115.23,energy_charts
2026-07-10T07:45:00,DE-LU,price.day_ahead,103.77,energy_charts
2026-07-10T08:00:00,DE-LU,price.day_ahead,112.71,energy_charts
2026-07-10T08:15:00,DE-LU,price.day_ahead,108.28,energy_charts
2026-07-10T08:30:00,DE-LU,price.day_ahead,94.0,energy_charts
2026-07-10T08:45:00,DE-LU,price.day_ahead,84.59,energy_charts
2026-07-10T09:00:00,DE-LU,price.day_ahead,89.7,energy_charts
2026-07-10T09:15:00,DE-LU,price.day_ahead,82.55,energy_charts
2026-07-10T09:30:00,DE-LU,price.day_ahead,75.0,energy_charts
2026-07-10T09:45:00,DE-LU,price.day_ahead,65.99,energy_charts
2026-07-10T10:00:00,DE-LU,price.day_ahead,69.94,energy_charts
2026-07-10T10:15:00,DE-LU,price.day_ahead,64.54,energy_charts
2026-07-10T10:30:00,DE-LU,price.day_ahead,52.74,energy_charts
2026-07-10T10:45:00,DE-LU,price.day_ahead,40.0,energy_charts
2026-07-10T11:00:00,DE-LU,price.day_ahead,43.44,energy_charts
2026-07-10T11:15:00,DE-LU,price.day_ahead,39.0,energy_charts
2026-07-10T11:30:00,DE-LU,price.day_ahead,37.0,energy_charts
2026-07-10T11:45:00,DE-LU,price.day_ahead,30.0,energy_charts
2026-07-10T12:00:00,DE-LU,price.day_ahead,38.9,energy_charts
2026-07-10T12:15:00,DE-LU,price.day_ahead,40.0,energy_charts
2026-07-10T12:30:00,DE-LU,price.day_ahead,42.91,energy_charts
2026-07-10T12:45:00,DE-LU,price.day_ahead,41.99,energy_charts
2026-07-10T13:00:00,DE-LU,price.day_ahead,46.23,energy_charts
2026-07-10T13:15:00,DE-LU,price.day_ahead,55.83,energy_charts
2026-07-10T13:30:00,DE-LU,price.day_ahead,65.81,energy_charts
2026-07-10T13:45:00,DE-LU,price.day_ahead,80.53,energy_charts
2026-07-10T14:00:00,DE-LU,price.day_ahead,61.2,energy_charts
2026-07-10T14:15:00,DE-LU,price.day_ahead,83.11,energy_charts
2026-07-10T14:30:00,DE-LU,price.day_ahead,97.1,energy_charts
2026-07-10T14:45:00,DE-LU,price.day_ahead,112.24,energy_charts
2026-07-10T15:00:00,DE-LU,price.day_ahead,103.63,energy_charts
2026-07-10T15:15:00,DE-LU,price.day_ahead,106.17,energy_charts
2026-07-10T15:30:00,DE-LU,price.day_ahead,117.19,energy_charts
2026-07-10T15:45:00,DE-LU,price.day_ahead,128.29,energy_charts
2026-07-10T16:00:00,DE-LU,price.day_ahead,108.97,energy_charts
2026-07-10T16:15:00,DE-LU,price.day_ahead,120.83,energy_charts
2026-07-10T16:30:00,DE-LU,price.day_ahead,138.66,energy_charts
2026-07-10T16:45:00,DE-LU,price.day_ahead,145.28,energy_charts
2026-07-10T17:00:00,DE-LU,price.day_ahead,142.95,energy_charts
2026-07-10T17:15:00,DE-LU,price.day_ahead,150.82,energy_charts
2026-07-10T17:30:00,DE-LU,price.day_ahead,174.69,energy_charts
2026-07-10T17:45:00,DE-LU,price.day_ahead,191.62,energy_charts
2026-07-10T18:00:00,DE-LU,price.day_ahead,176.0,energy_charts
2026-07-10T18:15:00,DE-LU,price.day_ahead,183.49,energy_charts
2026-07-10T18:30:00,DE-LU,price.day_ahead,192.63,energy_charts
2026-07-10T18:45:00,DE-LU,price.day_ahead,194.59,energy_charts
2026-07-10T19:00:00,DE-LU,price.day_ahead,189.88,energy_charts
2026-07-10T19:15:00,DE-LU,price.day_ahead,179.1,energy_charts
2026-07-10T19:30:00,DE-LU,price.day_ahead,170.0,energy_charts
2026-07-10T19:45:00,DE-LU,price.day_ahead,168.56,energy_charts
2026-07-10T20:00:00,DE-LU,price.day_ahead,172.7,energy_charts
2026-07-10T20:15:00,DE-LU,price.day_ahead,169.16,energy_charts
2026-07-10T20:30:00,DE-LU,price.day_ahead,168.55,energy_charts
2026-07-10T20:45:00,DE-LU,price.day_ahead,161.59,energy_charts
2026-07-10T21:00:00,DE-LU,price.day_ahead,162.26,energy_charts
2026-07-10T21:15:00,DE-LU,price.day_ahead,156.32,energy_charts
2026-07-10T21:30:00,DE-LU,price.day_ahead,153.37,energy_charts
2026-07-10T21:45:00,DE-LU,price.day_ahead,145.9,energy_charts
2026-07-10T22:00:00,DE-LU,price.day_ahead,160.31,energy_charts
2026-07-10T22:15:00,DE-LU,price.day_ahead,153.81,energy_charts
2026-07-10T22:30:00,DE-LU,price.day_ahead,146.24,energy_charts
2026-07-10T22:45:00,DE-LU,price.day_ahead,141.63,energy_charts
2026-07-10T23:00:00,DE-LU,price.day_ahead,145.41,energy_charts
2026-07-10T23:15:00,DE-LU,price.day_ahead,145.0,energy_charts
2026-07-10T23:30:00,DE-LU,price.day_ahead,144.98,energy_charts
2026-07-10T23:45:00,DE-LU,price.day_ahead,140.41,energy_charts
2026-07-11T00:00:00,DE-LU,price.day_ahead,143.42,energy_charts
2026-07-11T00:15:00,DE-LU,price.day_ahead,140.71,energy_charts
2026-07-11T00:30:00,DE-LU,price.day_ahead,140.0,energy_charts
2026-07-11T00:45:00,DE-LU,price.day_ahead,140.3,energy_charts
2026-07-11T01:00:00,DE-LU,price.day_ahead,141.15,energy_charts
2026-07-11T01:15:00,DE-LU,price.day_ahead,141.88,energy_charts
2026-07-11T01:30:00,DE-LU,price.day_ahead,140.8,energy_charts
2026-07-11T01:45:00,DE-LU,price.day_ahead,138.86,energy_charts
2026-07-11T02:00:00,DE-LU,price.day_ahead,142.48,energy_charts
2026-07-11T02:15:00,DE-LU,price.day_ahead,144.68,energy_charts
2026-07-11T02:30:00,DE-LU,price.day_ahead,137.61,energy_charts
2026-07-11T02:45:00,DE-LU,price.day_ahead,137.08,energy_charts
2026-07-11T03:00:00,DE-LU,price.day_ahead,141.4,energy_charts
2026-07-11T03:15:00,DE-LU,price.day_ahead,138.6,energy_charts
2026-07-11T03:30:00,DE-LU,price.day_ahead,139.82,energy_charts
2026-07-11T03:45:00,DE-LU,price.day_ahead,135.63,energy_charts
2026-07-11T04:00:00,DE-LU,price.day_ahead,146.42,energy_charts
2026-07-11T04:15:00,DE-LU,price.day_ahead,141.11,energy_charts
2026-07-11T04:30:00,DE-LU,price.day_ahead,131.6,energy_charts
2026-07-11T04:45:00,DE-LU,price.day_ahead,126.21,energy_charts
2026-07-11T05:00:00,DE-LU,price.day_ahead,131.69,energy_charts
2026-07-11T05:15:00,DE-LU,price.day_ahead,126.93,energy_charts
2026-07-11T05:30:00,DE-LU,price.day_ahead,122.13,energy_charts
2026-07-11T05:45:00,DE-LU,price.day_ahead,116.38,energy_charts
2026-07-11T06:00:00,DE-LU,price.day_ahead,142.16,energy_charts
2026-07-11T06:15:00,DE-LU,price.day_ahead,123.95,energy_charts
